,리뷰 내용,month&year,mall_num,review_star,reveiw_star,img_num,modi_text,_nouns_in_text,text_length
905,기존에 사용하던 키보드가 오래되서 처음으로 기계식으로 넘어와봤습니다. 생각보다 편하고 좋아요!! 가격도 저렴해서 좋았습니다. 키보드 청소하기도 편하게 생겨서 관리하기도 쉬울것 같습니다. led도 이쁜게 보기좋네요 ㅎㅎ,8,2,5,5,0,기존에 사용하던 키보드가 오래돼서 처음으로 기계식으로 넘어와봤습니다. 생각보다 편하고 좋아요!! 가격도 저렴해서 좋았습니다. 키보드 청소하기도 편하게 생겨서 관리하기도 쉬울 것 같습니다. led도 이쁜 게 보기 좋네요 ㅎㅎ,0,124
906,"처음 기계식키보드를 쓰보는데 타건감이 일반키보드랑
차이가있긴하네요. 청축이라 딸깍딸깍 손맛이 좋긴하네요.
다른색깔의축도 교환가능하니 다른축도 교환해서
쓰보고싶긴합니다. 처음 나올때보단 저렴해져서
처음기계식을 쓰보고싶은분들은 구매해보면 좋겠네요.",8,2,5,5,0,처음 기계식 키보드를 써보는데 타건감이 일반 키보드랑차이가 있긴 하네요. 청축이라 딸깍딸깍 손맛이 좋긴 하네요.다른 색깔의 축도 교환 가능하니 다른 축도 교환해서써보고 싶긴 합니다. 처음 나올 때보단 저렴해져서처음 기계식을 써보고 싶은 분들은 구매해보면 좋겠네요.,0,147
907,"사용해보니 좋아서 이번에 대학교합격한 딸 pc에 기계식키보드 청축으로 교체해줬네요 배송도 하루만에 오고 대만족입니다. 이벤트에 장패드도 주신다고 해서 후기도 오랜만에 길게 씁니다 ㅎㅎ 이왕이면 사진에 있는것처럼 빨간색 장패드로 부탁해요^^
사업번창하시고 많이 파세요^",4,2,5,5,3,사용해보니 좋아서 이번에 대학교 합격한 딸 pc에 기계식 키보드 청축으로 교체해줬네요 배송도 하루 만에 오고 대만족입니다. 이벤트에 잘 패드도 주신다고 해서 후기도 오랜만에 길게 씁니다 ㅎㅎ 이왕이면 사진에 있는 것처럼 빨간색 잘 패드로 부탁해요^^사업번창하시고 많이 파세요^,0,154
908,노트북에 연결해서 사용 하는데 타자가 잘 입력되다가 럭 걸린것 처럼 끊겼다 나머지 글씨 한번에 몇글자 입력되는데...이런 현상을 해결 할 수 있는 부분이 있는지 궁금합니다.노트북 자판으로 치면 잘 입력 되는데 키보드 연결해서 입력하면 끊김 현상 발생 해결할 수 있는지에 대해 알려주세요,5,1,4,4,0,노트북에 연결해서 사용하는데 타자가 잘 입력되다가 럭 걸린 것처럼 끊겼다 나머지 글씨 한 번에 몇 글자 입력되는데... 이런 현상을 해결할 수 있는 부분이 있는지 궁금합니다. 노트북 자판으로 치면 잘 입력되는데 키보드 연결해서 입력하면 끊김 현상 발생 해결할 수 있는지에 대해 알려주세요,0,160
909,"진정한 기계식...
갈축은 일반 키보드와 느낌이 똑같습니다.
진정한 기계식 키보드는 절대 갈축이 아닙니다.
기계식의 소리가 시끄러워서 소리작은 것을 골랐더니
결국 일반 키보드와 똑같습니다.
그리고 배송이 일요일 저녁에 주문해서 금요일에 받았습니다.
물론 수요일까지도 배송준비중이 떠서 반품이 안되서
고객센터에 전화했더니 무료반품 가능하다고 하였지만
목요일에 물건이 도착해서 포장을 뜯어보니..
첫 느 낌이 일반 키보드랑 똑같습니다.
갈축은 사지마세요
결국 기계식 살려면 적축 사세요...
갈축은 일반 키보드와 느낌 같습니다.",2,2,1,1,0,진정한 기계식...갈축은 일반 키보드와 느낌이 똑같습니다.진정한 기계식 키보드는 절대 갈축이 아닙니다.기계식의 소리가 시끄러워서 소리 작은 것을 골랐더니결국 일반 키보드와 똑같습니다.그리고 배송이 일요일 저녁에 주문해서 금요일에 받았습니다.물론 수요일까지도 배송 준비 중이 떠서 반품이 안돼서고객센터에 전화했더니 무료반품 가능하다고 하였지만목요일에 물건이 도착해서 포장을 뜯어보니..첫 느 낌이 일반 키보드랑 똑같습니다.갈축은 사지 마세요결국 기계식 살려면 적축 사세요...갈축은 일반 키보드와 느낌 같습니다.,0,285
910,"일단 크기 적당해서 좋아요
led도 화려하고
이가격에 이정도면 적당한거 같아요
아쉬운 점은 통울림이 심해요
통울림이 어떤건줄 몰랐는데
제대로 알게됬네요
또 키 높낮이가 일정치 않아요
그래도 이가격에 이정도는 이해할수있을거같아요",5,4,4,4,1,일단 크기 적당해서 좋아요led도 화려하고이 가격에 이 정도면 적당한 거 같아요아쉬운 점은 통울림이 심해요통울림이 어떤 건 줄 몰랐는데제대로 알게 됐네요또 키 높낮이가 일정치 않아요그래도 이 가격에 이 정도는 이해할 수 있을 거 같아요,0,131
911,성질급해서 회사외출로 택배회사가서수령받고 차에서상품확인... 넘맘에드네요ㅎ회사복귀후 잠깐사용테스트하는데 와~신세계입니다^^타격감괜찮네요. 소음역시적당한소음좋아요^^기존에평범한제품사용하다가 후기만믿고구매하였는데 역시나였네요 만족합니다^^,2,1,5,5,0,성질 급해서 회사 외출로 택배회사 가서 수령받고 차에서 상품 확인... 너무 맘에 드네요ㅎ회사 복귀 후 잠깐 사용 테스트하는데 와~신세계입니다^^타격감 괜찮네요. 소음 역시 적당한 소음 좋아요^^기존에 평범한 제품 사용하다가 후기만 믿고 구매하였는데 역시나였네요 만족합니다^^,0,154
912,키 커버가 안들어 있어서 판매자분께 전화했더니 앱코 고객센터 가르쳐 주셔서 전화해봤죠.오전엔 전화가 잘 안됐는데 통화되니 담당자분이 작업 모가 바뀌면서 수작업하다 빠진것 같다고 바로 보내주신다고 기분좋게 얘기하시네요. 안주면 어째야하나 하다 기분 좋아 졌네요. 아버지 드린건데 이전쓰던거보다 느낌이 좋다고 하시네요. 뿌듯.,9,1,5,5,0,키 커버가 안 들어 있어서 판매자분께 전화했더니 앱코 고객센터 가르쳐 주셔서 전화해봤죠. 오전엔 전화가 잘 안됐는데 통화되니 담당자분이 작업 모가 바뀌면서 수작업하다 빠진 것 같다고 바로 보내주신다고 기분 좋게 얘기하시네요. 안 주면 어째야 하나 하다 기분 좋아졌네요. 아버지 드린 건데 이전 쓰던 거보다 느낌이 좋다고 하시네요. 뿌듯.,0,188
913,배송도 빠르고 좋았습니다 적축시켰는데 청축에비해서 소음이 적다고 해서 주문했는데 약간 있긴하네요 ㅎㅎ 그래도 청축만큼 큰 소음은 아니라 다행입니다~ 사무실이라 눈치가 보이긴 하지만... 구성품도 좋고 뭐 항상 마음에 드는 abko라 더 할말도 없네요 좋습니다!,5,1,5,5,0,배송도 빠르고 좋았습니다 적축시켰는데 청축에 비해서 소음이 적다고 해서 주문했는데 약간 있긴 하네요 ㅎㅎ 그래도 청축만큼 큰 소음은 아니라 다행입니다~ 사무실이라 눈치가 보이긴 하지만... 구성품도 좋고 뭐 항상 마음에 드는 abko라 더 할 말도 없네요 좋습니다!,0,148
914,"얼마전에 잘못주문했던 청축은 아무래도 소리가 커서 사무실에서 쓰긴 좀 부담이;;원래주문하려던 적축으로 하나 더 주문했습니다.청축은 집에서, 적축은 사무실에서~혹시 키보드소리 궁금하실까봐 비교영상 첨부합니다.어떤게 청축인지는 보면 아실듯요 ㅎㅎ",11,1,5,5,0,"얼마 전에 잘못 주문했던 청축은 아무래도 소리가 커서 사무실에서 쓰긴 좀 부담이;;원래 주문하려던 적축으로 하나 더 주문했습니다.청축은 집에서, 적축은 사무실에서~혹시 키보드 소리 궁금하실까 봐 비교 영상 첨부합니다. 어떤 게 청축인지는 보면 아실 듯요 ㅎㅎ",0,144
915,"기존에 쓰던 키보드 자판글씨가
몇 군대 지워지기도 했고 ,
평소에 LED 키보드로 바꾸고 싶어서 알아보던 중
☆☆☆지인이 강추 ☆☆☆ 한 제품 ,
"" 해커 (정품)ABKO K640 LED 게이밍 기계식 키보드 ""
디자인은 제가 생각했던 대로 키보드마다 LED 불빛이
있어서 마음에 들구요 ♡
키보드 칠때마다 타격감이 찰지면 좋긴하지만
저는 조용한걸 좋아해서 적축으로 샀는데
캬ㅎ ,, 너무 마음에 드네여..
후회하지 않을 제품 ㅠ
이 제품을 추천한 지인에게 감사할 따름이에요 (˘???ε˘??)
너무너무너무 - 잘 산것 같고
이 제품이 또 이벤트까지 한다니 너무 좋아요 :^)",8,2,5,5,0,"기존에 쓰던 키보드 자판 글씨가몇 군대 지워지기도 했고,평소에 LED 키보드로 바꾸고 싶어서 알아보던 중☆☆☆지인이 강추 ☆☆☆ 한 제품,"" 해커 (정품) ABKO K640 LED 게이밍 기계식 키보드 ""디자인은 제가 생각했던 대로 키보드마다 LED 불빛이있어서 마음에 들고요 ♡키보드 칠 때마다 타격감이 찰지면 좋긴 하지만저는 조용한 걸 좋아해서 적축으로 샀는데캬ㅎ ,, 너무 마음에 드네요..후회하지 않을 제품 ㅠ이 제품을 추천한 지인에게 감사할 따름이에요 (˘???ε˘??)너무너무너무 - 잘 산 것 같고이 제품이 또 이벤트까지 한다니 너무 좋아요 :^)",0,313
916,키보드 처음 사보는거라 배송전에 맘에안을거나 사용할때 불편하면 어떻하지 하고 생각많이했었는데 전혀 그럴 생각할 필요도 없는것같네요.배송도 빠른편이고 청축이라 착착착하는 키보드 소리가 너무 좋아 게임할 맛이나네요.가성비 좋습니다 굿굿!,4,1,5,5,0,키보드 처음 사보는 거라 배송 전에 맘에 안을 거나 사용할 때 불편하면 어떡하지 하고 생각 많이 했었는데 전혀 그럴 생각할 필요도 없는 것 같네요. 배송도 빠른 편이고 청축이라 착착 착하는 키보드 소리가 너무 좋아 게임할 맛이 나네요. 구성비 좋습니다 굿굿!,0,144
917,"게이밍키보드 아이가 졸라서 처음 구매해봅니다. 키감 매우 훌륭해서 게임할 때 박진감 넘치고요, 외견상 게이밍 노트북. 게이밍 마우스에 드디어 게이밍키보드까지 세트로 집에서 pc방 분위기 납니다. 가격도 합리적이라 게이밍 키보드 처음 써보는 분께는 적극 추천합니다.",5,1,5,5,0,"게이밍 키보드 아이가 졸라서 처음 구매해봅니다. 키감 매우 훌륭해서 게임할 때 박진감 넘치고요, 외견상 게이밍 노트북. 게이밍 마우스에 드디어 게이밍 키보드까지 세트로 집에서 pc방 분위기 납니다. 가격도 합리적이라 게이밍 키보드 처음 써보는 분께는 적극 추천합니다.",0,149
918,"가성비 짱입니다. 제가 처음 사용하는 기계식 키보라 다른 키보드와 차이점은 잘 모르겠지만. 그냥 번들 키보드 쓸 때보다 확실히 키를 때린 맛이 있네요 ㅎㅎ

대신 아직 익숙해지기 전이라 오타가 종종 난다는 점, 조용한 사무실에서 조금 눈치가 보인다는 점이 있네요. (조용한 사무실에서 일하고 있다는 티를 팍팍 낼 수 있다는 점은 장점이려나요? ㅎㅎ)",12,8,5,5,0,"구성비 짱입니다. 제가 처음 사용하는 기계식 키 보라 다른 키보드와 차이점은 잘 모르겠지만. 그냥 번들 키보드 쓸 때보다 확실히 키를 때린 맛이 있네요 ㅎㅎ대신 아직 익숙해지기 전이라 오타가 종종 난다는 점, 조용한 사무실에서 조금 눈치가 보인다는 점이 있네요. (조용한 사무실에서 일하고 있다는 티를 팍팍 낼 수 있다는 점은 장점이려나요? ㅎㅎ)",0,194
919,원래는 아들이 멤브레인키보드를 사용하고 있었는데 가끔씩 키가 씹혀서 불편하다고 했어요.아들이 검색하고 PC방에서도 잘 사용하는 키보드라고 해서 샀어요. 아들이 맘에 들어하네요.제가 보기에도 예뻐보입니다. 잘 사용할께요.,6,3,4,4,0,원래는 아들이 멤브레인키보드를 사용하고 있었는데 가끔씩 키가 씹혀서 불편하다고 했어요. 아들이 검색하고 PC방에서도 잘 사용하는 키보드라고 해서 샀어요. 아들이 맘에 들어 하네요. 제가 보기에도 예뻐 보입니다. 잘 사용할게요.,0,126
920,키보드 딸깍딸깍 소리나는게 아주 경쾌하고 게임할때 신나네요 게다가 키보드에 LED등도 화려하고 무엇보다 USB케이블이 튼튼한재질로 되어있네요배송도 빠르고 아주 만족합니다그리고 스타크래프트 BJ급 실력인 제가 노트북 키보드로 게임하다가 키보드 이걸루 바꾸고 빨무 현재 30연승중이네요 ㅎㅎㅎ,10,1,5,5,0,키보드 딸깍딸깍 소리 나는 게 아주 경쾌하고 게임할 때 신나네요 게다가 키보드에 LED 등도 화려하고 무엇보다 USB 케이블이 튼튼한 재질로 되어있네 요배 송도 빠르고 아주 만족합니다 그리고 스타크래프트 BJ 급 실력인 제가 노트북 키보드로 게임하다가 키보드 이걸루 바꾸고 빨아 무 현재 30연승 중이네요 ㅎㅎㅎ,0,174
921,"전 ABKO K590 키보드를 이미 쓰고 있는데 이번 이벤트 행사를 보고 아들 컴퓨터의 키보드를도 바꿔 줬습니다.
평소 작은아들이 게이밍 키보드를 써보고 싶어하던터라 너무 좋아합니다.
저렴한 가격에 좋은제품을 구매하여 만족합니다.",7,2,5,5,0,전 ABKO K590 키보드를 이미 쓰고 있는데 이번 이벤트 행사를 보고 아들 컴퓨터의 키보드를 도 바꿔 줬습니다.평소 작은 아들이 게이밍 키보드를 써보고 싶어 하던 터라 너무 좋아합니다.저렴한 가격에 좋은 제품을 구매하여 만족합니다.,0,131
922,조용한 편인 적축 키보드로 가성비좋은 앱코게이밍키보드로 구입했는데요디자인도 군더더기 없이 깔끔하고 키감도 괜춘한듯 합니다.키보드 자체도 크지않고 딱 심플그자체 ㅎㅎ 좋습니다. 포장에 있던 플라스틱 키 덮개도 평상시에 먼지 쌓임 방지 덮개로 계속 써도 괜찮을것 같네요 ㅎㅎ 배송도 빠르고 성능 품질 상당히 만족합니다같이 구입한 스피커랑 마우스도 가성비 굳입니다. ㅎㅎ,6,3,5,5,0,조용한 편인 적축 키보드로 구성비 좋은 앱코 게이밍 키보드로 구입했는데요 디자인도 군더더기 없이 깔끔하고 키감도 괜찮은듯합니다. 키보드 자체도 크지 않고 딱 심플 그 자체 ㅎㅎ 좋습니다. 포장에 있던 플라스틱 키 덮개도 평상시에 먼지 쌓임 방지 덮개로 계속 써도 괜찮을 것 같네요 ㅎㅎ 배송도 빠르고 성능 품질 상당히 만족합니다 같이 구입한 스피커랑 마우스도 구성비 굳입니다. ㅎㅎ,0,213
